x1,x2,x3,x4,x5,x6,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,,
id14524,8.0.0,LGE_LM-G710,US,1,1990,0,28,0,4,0,0.1476510067,0.1275167785,0,149,LGE,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id111487,8.0.0,samsung_SM-J600FN,FR,0,1996,0,22,0,3,1,0.0253164557,0.1898734177,0,79,samsung,0,8,0,0,0,1,1,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id1679,7.1.2,LGE_LG-SP200,US,0,1990,0,28,0,5,2,0,0.4204545455,0,88,LGE,0,7,0,0,0,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id142912,7,HTC_HTC 10 evo,US,1,1985,0,33,0,16,1,0.04615384615,0.2538461538,0,130,HTC,0,7,0,0,1,0,0,FALSE,590246372263990993,bcsUJrlIT,NA,,
id38116,9,Google_Pixel 2,US,1,1964,0,54,0,1,0,0,0.09090909091,0,33,Google,0,9,0,0,1,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id57924,8.0.0,samsung_SM-G955F,GB,0,1973,0,45,0,2,1,0.03614457831,0.0843373494,0,83,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id8395,5.1.1,LGE_LGMS330,US,0,2005,0,13,0,3,0,0,0.2,0,25,LGE,0,5,0,0,0,0,0,TRUE,NA,NA,NA,,
id115525,8.0.0,motorola_moto e5 play,US,0,1991,0,27,0,0,0,0,0.09677419355,0,31,motorola,0,8,0,0,0,1,0,FALSE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id56685,9,samsung_SM-G960U,US,1,1990,0,28,0,3,1,0.02941176471,0.1176470588,0,68,samsung,0,9,0,0,1,1,0,TRUE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id12439,8.0.0,samsung_SM-N950U,US,1,1996,0,22,0,4,3,0.02222222222,0.2222222222,0,90,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id107010,8.1.0,LGE_LM-Q710(FGN),US,1,1976,0,42,0,3,1,0.05,0.1,0,40,LGE,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id19965,8.0.0,motorola_moto g(6),US,0,1968,0,50,0,2,1,0,0.07692307692,0,39,motorola,0,8,0,0,0,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id90317,7,samsung_SM-J330FN,GB,0,1993,0,25,0,0,0,0.02702702703,0.2432432432,0,37,samsung,0,7,0,0,0,0,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id38919,7,samsung_SM-J327T1,US,0,2001,0,17,0,0,0,0,0.09090909091,0,22,samsung,0,7,0,0,0,0,0,TRUE,586206336715673895,Facebook,Copy Tests,,
id35929,8.1.0,samsung_SM-J727T1,US,0,1995,0,23,0,3,1,0,0.1363636364,0,44,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id110183,7.1.1,OPPO_CPH1707,SG,0,1996,0,22,0,2,1,0.02371541502,0.03162055336,0,253,OPPO,0,7,0,0,0,0,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id23965,9,OnePlus_ONEPLUS A5000,FI,2,1990,0,28,0,5,1,0.0253164557,0.07594936709,0,158,OnePlus,0,9,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id117012,8.1.0,samsung_SM-N960U,US,1,1998,0,20,0,3,1,0.03488372093,0.2441860465,0,86,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id85258,8.1.0,samsung_SM-J530F,FI,0,1999,0,19,0,3,1,0,0.09090909091,0,44,samsung,0,8,0,0,0,1,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id106537,7,LGE_LGL64VL,US,0,1979,0,39,0,1,0,0,0.1379310345,0,29,LGE,0,7,0,0,0,0,0,FALSE,492787488847698857,Facebook,NA,,
id94968,8.1.0,Google_Pixel 2 XL,US,1,1969,0,49,0,4,2,0.1194029851,0.1044776119,0,134,Google,0,8,0,0,1,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id126290,8.0.0,samsung_SM-G935T,US,0,1996,0,22,0,0,0,0.01851851852,0,0,54,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id44405,7.1.1,samsung_SM-T550,US,0,1999,0,19,0,4,1,0,0.2857142857,0,56,samsung,0,7,0,0,0,0,0,TRUE,586205984360772448,Facebook,Copy Tests,,
id23524,7.1.1,ZTE_Z835,US,1,1982,0,36,0,0,0,0,0.0243902439,0,41,ZTE,0,7,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id34367,8.1.0,LGE_LG-Q710AL,US,0,1960,0,58,0,2,3,0.05405405405,0.08108108108,0,37,LGE,0,8,0,0,0,1,0,FALSE,NA,NA,NA,,
id79371,7,LGE_LGMP260,US,0,1963,0,55,0,0,0,0.01587301587,0.1428571429,0,126,LGE,0,7,0,0,0,0,0,TRUE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id93861,8.0.0,samsung_SM-G950U,US,1,1993,0,25,0,14,2,0,0.2435897436,0,156,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id76286,7.1.2,LGE_LM-X210APM,US,1,1992,0,26,0,1,0,0.04838709677,0.1935483871,0,62,LGE,0,7,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id30850,6.0.1,LGE_LGLS676,US,0,1995,0,23,0,1,1,0,0.12,0,25,LGE,0,6,0,0,0,0,0,FALSE,NA,NA,NA,,
id63406,8.0.0,samsung_SM-G935V,US,0,1984,0,34,0,0,2,0.088,0.072,0,125,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27abe6a50fb8529,UnityAds - Android,Unity,,
id41703,8.1.0,LGE_LM-Q710(FGN),US,0,1996,0,22,0,1,1,0.025,0.15,0,40,LGE,0,8,0,0,0,1,0,FALSE,586206336715673895,Facebook,Copy Tests,,
id19767,8.0.0,samsung_SM-N950F,TH,0,1980,0,38,0,4,0,0.01444043321,0.06137184116,0,277,samsung,0,8,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id9153,8.0.0,samsung_SM-G950F,FI,0,2000,0,18,0,5,0,0,0.3387096774,0,62,samsung,0,8,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id17746,7,LGE_LG-M210,US,0,1980,0,38,0,0,1,0,0.1212121212,0,33,LGE,0,7,0,0,0,0,0,FALSE,573880939902959083,Facebook,Fortnite,,
id72676,8.0.0,motorola_moto e5 play,US,0,2000,0,18,0,3,2,0.01587301587,0.2063492063,0,63,motorola,0,8,0,0,0,1,0,FALSE,NA,NA,NA,,
id108532,9,OnePlus_ONEPLUS A6003,GB,1,1996,0,22,0,3,2,0.04347826087,0.1086956522,0,138,OnePlus,0,9,0,0,1,1,0,TRUE,komistplay-i270ebdb16a57c5c,Fyber - Android,Fyber,,
id92594,8.0.0,samsung_SM-G950F,FR,0,2000,0,18,0,4,0,0,0.2142857143,0,56,samsung,0,8,0,0,0,1,1,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id52419,8.1.0,samsung_SAMSUNG-SM-J727A,US,1,1966,0,52,0,2,1,0.08,0.04,0,50,samsung,0,8,0,0,1,1,0,TRUE,568854641757307119,Facebook,Amazon,,
id79404,7.1.2,LGE_LM-X210CM,US,0,1995,0,23,0,4,0,0,0.4375,0,48,LGE,0,7,0,0,0,0,0,FALSE,592454429123895103,7jrxWz-39,NA,,
id115729,8.1.0,samsung_SM-J327V,US,2,1995,0,23,0,1,1,0,0.02631578947,0,38,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id47121,8.0.0,motorola_XT1650,US,0,1987,0,31,0,5,1,0.06034482759,0.1120689655,0,116,motorola,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id61434,7,AlcatelOneTouch_Alcatel_5044R,US,1,1993,0,25,0,2,3,0.01515151515,0.1060606061,0,66,AlcatelOneTouch,0,7,0,0,1,0,0,TRUE,komistplay-i2746e44f7d78028,AppLovin - Android,Applovin_EN,,
id15369,8.0.0,samsung_SM-G950U1,US,1,1991,0,27,0,0,0,0.07407407407,0.1604938272,0,81,samsung,0,8,0,0,1,1,0,TRUE,NA,NA,NA,,
id34812,8.1.0,samsung_SM-T580,US,1,1968,0,50,0,1,0,0.1232876712,0.1095890411,0,73,samsung,0,8,0,0,1,1,0,FALSE,NA,NA,NA,,
id14452,5.1.1,LGE_LGL62VL,US,1,1969,0,49,0,1,0,0,0.5,0,10,LGE,0,5,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id69086,8.0.0,LGE_LM-V350,US,0,2001,0,17,0,7,0,0.09485094851,0.27100271,0,369,LGE,0,8,0,0,0,1,0,FALSE,NA,NA,NA,,
id36129,8.1.0,TCL_5033X,GB,0,1994,0,24,0,0,0,0,0.0625,0,32,TCL,0,8,0,0,0,1,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id14414,8.1.0,Google_Pixel XL,GB,1,1999,0,19,0,2,2,0.05769230769,0.1923076923,0,52,Google,0,8,0,0,1,1,0,TRUE,NA,NA,NA,,
id84933,8.0.0,samsung_SM-A530F,FR,0,1998,0,20,0,3,0,0.04615384615,0.1384615385,0,65,samsung,0,8,0,0,0,1,1,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id7884,8.0.0,samsung_SM-G965F,DK,0,2000,0,18,2,2,2,0.03225806452,0.2193548387,2,155,samsung,0,8,1,1,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id40517,7,samsung_SM-N920P,US,0,1995,0,23,0,0,0,0,0.125,0,48,samsung,0,7,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id132259,8.0.0,samsung_SM-G960F,GB,0,1994,0,24,0,0,1,0.03797468354,0.03797468354,0,79,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id118370,8.0.0,samsung_SM-G955U,US,1,1999,0,19,0,4,2,0.0243902439,0.1707317073,0,82,samsung,0,8,0,0,1,1,0,TRUE,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
id2787,8.0.0,samsung_SM-G930F,SE,0,1999,0,19,0,0,0,0,0.3,0,50,samsung,0,8,0,0,0,1,0,TRUE,578273416764105287,Facebook,Gamer Giftcards,,
id22188,8.0.0,samsung_SM-G965F,GB,0,1986,0,32,0,1,0,0,0.03389830508,0,59,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id115587,8.1.0,OnePlus_ONEPLUS A6003,DK,1,2000,0,18,0,2,1,0.01587301587,0.1666666667,0,126,OnePlus,0,8,0,0,1,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id47480,9,OnePlus_ONEPLUS A6003,SE,0,1994,0,24,0,3,1,0.01904761905,0.08571428571,0,105,OnePlus,0,9,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id31,6,HUAWEI_ALE-L21,DE,0,1998,0,20,0,1,1,0,0.12,0,25,HUAWEI,0,6,0,0,0,0,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id64550,5.0.1,samsung_SAMSUNG-SGH-I337,US,0,1995,0,23,0,0,1,0,0.08695652174,0,69,samsung,0,5,0,0,0,0,0,FALSE,573880939902959083,Facebook,Fortnite,,
id47602,7.1.2,LGE_LM-X210CM,US,0,1978,0,40,0,2,1,0,0.125,0,24,LGE,0,7,0,0,0,0,0,FALSE,NA,NA,NA,,
id114551,8.0.0,LGE_VS988,US,1,1977,0,41,0,2,1,0.02325581395,0.09302325581,0,43,LGE,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id130963,7,samsung_SM-G920V,US,1,1975,0,43,0,1,1,0.15,0.02,0,100,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id49887,7.1.2,LGE_LM-X210CM,US,0,1981,0,37,0,3,0,0.03076923077,0.3692307692,0,65,LGE,0,7,0,0,0,0,0,FALSE,568852906636498550,Facebook,Amazon,,
id106882,8.1.0,HMD Global_Nokia 1,NZ,1,1992,0,26,0,0,0,0,0.08333333333,0,12,HMD Global,0,8,0,0,1,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id140900,8.0.0,HUAWEI_MHA-L29,FR,1,1998,0,20,0,9,2,0.01923076923,0.4375,0,208,HUAWEI,0,8,0,0,1,1,1,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id122260,7.1.1,Xiaomi_MI MAX 2,SG,2,2000,0,18,0,7,1,0.007751937984,0.2558139535,0,129,Xiaomi,0,7,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id90563,8.0.0,samsung_SM-A520W,CA,0,1967,0,51,0,0,0,0.07142857143,0.2285714286,0,70,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id48175,9,samsung_SM-G965U,US,1,1999,0,19,0,3,3,0.02857142857,0.1071428571,0,140,samsung,0,9,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id131178,8.0.0,samsung_SM-G950F,NZ,0,1980,0,38,0,3,1,0.05660377358,0.1132075472,0,53,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
id6270,7.1.2,LGE_LM-X210(G),US,1,1985,0,33,0,2,1,0.02631578947,0.2894736842,0,38,LGE,0,7,0,0,1,0,0,FALSE,NA,NA,NA,,
id45268,8.0.0,motorola_Moto Z (2),US,0,1988,0,30,0,4,3,0.02912621359,0.09708737864,0,103,motorola,0,8,0,0,0,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id44754,8.0.0,samsung_SM-G960F,AU,0,1982,0,36,0,3,1,0.07936507937,0.1111111111,0,126,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id44816,6.0.1,LGE_LG-M153,US,0,2005,0,13,0,5,0,0.01960784314,0.2745098039,0,51,LGE,0,6,0,0,0,0,0,FALSE,NA,NA,NA,,
id53662,8.1.0,HUAWEI_INE-LX2,NZ,0,1995,0,23,0,3,1,0.01470588235,0.4117647059,0,68,HUAWEI,0,8,0,0,0,1,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id140908,8.0.0,motorola_moto e5 cruise,US,0,1997,0,21,0,3,0,0.03448275862,0.1551724138,0,58,motorola,0,8,0,0,0,1,0,FALSE,573880939902959083,Facebook,Fortnite,,
id4146,8.1.0,samsung_SAMSUNG-SM-J327A,US,0,1980,0,38,0,6,1,0,0.1481481481,0,81,samsung,0,8,0,0,0,1,0,TRUE,492788683804896940,Facebook,NA,,
id28976,8.0.0,samsung_SM-G960F,AU,0,1989,0,29,0,1,1,0.03846153846,0.08974358974,0,78,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id86421,8.0.0,samsung_SM-G955U,US,0,2000,0,18,0,3,0,0.02777777778,0.0462962963,0,108,samsung,0,8,0,0,0,1,0,TRUE,516457014394760431,HJT5LpWrz,NA,,
id64560,7.1.1,samsung_SM-J320V,US,0,1999,0,19,0,2,1,0,0.08771929825,0,57,samsung,0,7,0,0,0,0,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id115610,8.0.0,samsung_SM-N950U,US,0,1982,0,36,0,1,1,0,0.0625,0,64,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id111880,7,LGE_LG-M327,US,0,1995,0,23,0,1,0,0.04081632653,0.387755102,0,49,LGE,0,7,0,0,0,0,0,TRUE,512399732703117729,Facebook,Play Games. Earn Money.,,
id80044,8.0.0,samsung_SM-G930F,AU,0,1995,0,23,0,0,0,0.01960784314,0.05882352941,0,102,samsung,0,8,0,0,0,1,0,TRUE,574253038517356133,Facebook,Play Games. Earn Money.,,
id46190,7.1.2,LGE_LM-X210(G),US,0,1995,0,23,0,1,0,0,0.04545454545,0,22,LGE,0,7,0,0,0,0,0,FALSE,573880939902959083,Facebook,Fortnite,,
id19100,7,samsung_SM-G930F,AU,0,1999,0,19,0,3,2,0.01923076923,0.07692307692,0,52,samsung,0,7,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id65500,8.0.0,samsung_SM-G950F,DK,0,2005,0,13,0,4,1,0.01587301587,0.4444444444,0,126,samsung,0,8,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id101323,8.0.0,samsung_SM-G930V,US,0,1996,0,22,0,3,0,0.01639344262,0.04918032787,0,61,samsung,0,8,0,0,0,1,0,TRUE,604787661446101450,9bCZTf5KH,NA,,
id81873,8.1.0,Alcatel_5041C,US,0,1999,0,19,0,1,0,0.05797101449,0.1739130435,0,69,Alcatel,0,8,0,0,0,1,0,FALSE,NA,NA,NA,,
id103932,6.0.1,LeMobile_LEX727,US,0,1996,0,22,0,8,1,0.05095541401,0.1656050955,0,157,LeMobile,1,6,0,0,0,0,0,FALSE,NA,NA,NA,,
id117785,8.0.0,samsung_SM-J737A,US,0,1995,0,23,0,3,0,0.05555555556,0.25,0,72,samsung,0,8,0,0,0,1,0,FALSE,512399732703117729,Facebook,Play Games. Earn Money.,,
id52229,7,LGE_LGL157BL,US,0,1995,0,23,0,10,1,0.01408450704,0.338028169,0,71,LGE,0,7,0,0,0,0,0,FALSE,NA,NA,NA,,
id72393,8.0.0,samsung_SM-G935P,US,0,1991,0,27,0,0,2,0.05,0.0375,0,80,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id54071,8.0.0,samsung_SM-G950F,GB,0,1988,0,30,0,2,0,0.05084745763,0.1525423729,0,59,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id91847,7,samsung_SM-J327T1,US,1,1967,0,51,0,2,1,0,0.1621621622,0,37,samsung,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id86770,8.0.0,HUAWEI_ANE-LX3,CA,0,1995,0,23,0,1,0,0.03448275862,0.1206896552,0,58,HUAWEI,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id136538,8.0.0,samsung_SM-G930F,FR,0,1990,0,28,0,1,0,0.05970149254,0.1940298507,0,67,samsung,0,8,0,0,0,1,1,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id86368,8.1.0,OnePlus_ONEPLUS A6003,FI,1,2000,0,18,0,1,1,0.03875968992,0.07751937984,0,129,OnePlus,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id1190,6.0.1,samsung_SM-J327P,US,0,1998,0,20,0,0,1,0,0.04651162791,0,43,samsung,0,6,0,0,0,0,0,TRUE,573880939902959083,Facebook,Fortnite,,
id5643,8.1.0,OPPO_CPH1903,SG,0,2005,0,13,0,1,1,0.007194244604,0.02158273381,0,139,OPPO,0,8,0,0,0,1,0,FALSE,574253038517356133,Facebook,Play Games. Earn Money.,,
id83540,8.0.0,HUAWEI_ANE-LX1,DK,0,1990,0,28,0,2,1,0.01851851852,0.3148148148,0,54,HUAWEI,0,8,0,0,0,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id93115,8.0.0,samsung_SM-G930W8,CA,0,1996,0,22,0,3,1,0.02197802198,0.2637362637,0,91,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
id131575,8.1.0,OnePlus_ONEPLUS A5000,FI,0,1994,0,24,0,4,1,0.01546391753,0.175257732,0,194,OnePlus,0,8,0,0,0,1,0,TRUE,578273416764105287,Facebook,Gamer Giftcards,,
id33774,8.0.0,HUAWEI_WAS-LX1,DK,0,1992,0,26,0,2,0,0.1333333333,0.1555555556,0,45,HUAWEI,0,8,0,0,0,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id92311,8.0.0,samsung_SM-G950F,SG,0,1999,0,19,0,3,1,0.01538461538,0.3076923077,0,130,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id102390,8.1.0,OnePlus_ONEPLUS A5010,DK,0,1994,0,24,0,2,1,0.01604278075,0.2780748663,0,187,OnePlus,0,8,0,0,0,1,0,TRUE,578274137794105583,Facebook,Play Games Earn Money,,
id92286,8.0.0,motorola_Moto Z (2),US,0,1985,0,33,0,3,3,0.01063829787,0.3510638298,0,94,motorola,0,8,0,0,0,1,0,FALSE,573880939902959083,Facebook,Fortnite,,
id58656,8.1.0,OPPO_CPH1879,SG,1,1999,0,19,0,1,0,0.01136363636,0.06818181818,0,176,OPPO,0,8,0,0,1,1,0,FALSE,574253038517356133,Facebook,Play Games. Earn Money.,,
id86740,8.0.0,samsung_SM-A750FN,FI,0,2000,0,18,0,0,0,0.0243902439,0.0487804878,0,41,samsung,0,8,0,0,0,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id22068,6.0.1,ZTE_N9136,US,1,1988,0,30,0,1,1,0.03333333333,0.1833333333,0,60,ZTE,0,6,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id75915,7,HUAWEI_VKY-L09,NZ,1,1987,0,31,0,7,2,0,0.4193548387,0,31,HUAWEI,0,7,0,0,1,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id23252,7,LGE_LGL84VL,US,0,1985,0,33,0,1,0,0.06666666667,0.1,0,30,LGE,0,7,0,0,0,0,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id25379,6.0.1,TCL_5056I,AU,0,1973,0,45,0,6,0,0,0.287037037,0,108,TCL,0,6,0,0,0,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id10041,5.1.1,LGE_LGL52VL,US,1,1956,0,62,0,0,0,0,0.3076923077,0,13,LGE,0,5,0,0,1,0,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id140731,7,samsung_SM-J327W,CA,1,1994,0,24,0,3,0,0,0.3243243243,0,37,samsung,0,7,0,0,1,0,0,TRUE,NA,NA,NA,,
id90321,8.0.0,samsung_SM-A530W,CA,2,1977,0,41,0,6,0,0.05755395683,0.2589928058,0,139,samsung,0,8,0,0,0,1,0,TRUE,NA,NA,NA,,
id102120,8.0.0,samsung_SM-G930W8,CA,0,1992,0,26,0,2,0,0,0.4659090909,0,88,samsung,0,8,0,0,0,1,0,TRUE,589108860846240468,Facebook,Discover New Games,,
id40794,6.0.1,ZTE_Z981,US,0,1995,0,23,0,1,0,0,0.1224489796,0,49,ZTE,0,6,0,0,0,0,0,FALSE,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
id11563,9,HUAWEI_LYA-AL00,CA,1,1995,0,23,0,1,1,0.08928571429,0.03571428571,0,56,HUAWEI,0,9,0,0,1,1,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id28441,8.0.0,LGE_LG-H870,DK,1,1990,0,28,0,1,1,0.01612903226,0.1612903226,0,62,LGE,0,8,0,0,1,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id126812,7,samsung_SM-J327T1,US,0,1999,0,19,0,2,1,0.06,0.08,0,50,samsung,0,7,0,0,0,0,0,TRUE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id52324,7,HUAWEI_BLN-L21,AT,0,2003,0,15,0,1,1,0.01369863014,0.1780821918,0,73,HUAWEI,0,7,0,0,0,0,0,FALSE,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
id86563,4.4.2,samsung_SM-G386W,CA,0,2000,0,18,0,2,0,0,0.2745098039,0,51,samsung,0,4,0,0,0,0,0,FALSE,589198931276338646,B5A9v2jMW,NA,,
id135895,8.0.0,motorola_moto e5 cruise,US,0,1995,0,23,0,0,0,0.02173913043,0.04347826087,0,46,motorola,0,8,0,0,0,1,0,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id99449,6.0.1,LGE_LG-M151,CA,1,1982,0,36,0,0,0,0,0.08333333333,0,12,LGE,0,6,0,0,1,0,0,FALSE,NA,NA,NA,,
id58224,6.0.1,LGE_LG-M153,US,1,2000,0,18,0,0,0,0.02777777778,0.25,0,36,LGE,0,6,0,0,1,0,0,FALSE,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
id54364,7.1.2,LGE_LM-X210(G),US,0,1980,0,38,0,0,0,0,0.28125,0,32,LGE,0,7,0,0,0,0,0,FALSE,492787488847698857,Facebook,NA,,
id116033,8.0.0,samsung_SM-J337W,CA,0,1994,0,24,0,0,0,0,0.1388888889,0,36,samsung,0,8,0,0,0,1,0,FALSE,573880939902959083,Facebook,Fortnite,,
id139212,8.0.0,samsung_SM-G950U,CA,0,1989,0,29,0,4,2,0.01587301587,0.126984127,0,189,samsung,0,8,0,0,0,1,0,TRUE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id89305,7,Blackview_S8,FR,0,1998,0,20,0,4,0,0.01851851852,0.2962962963,0,54,Blackview,1,7,0,0,0,0,1,FALSE,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
id135273,7.1.1,samsung_SM-T560NU,US,1,2004,0,14,0,2,1,0,0.2127659574,0,47,samsung,0,7,0,0,1,0,0,FALSE,573880939902959083,Facebook,Fortnite,,
